step,train_loss
182468,0.4800758957862854
182472,0.004630287177860737
182476,0.6822566390037537
182480,0.05461534485220909
182488,0.02382281795144081
182492,0.11286401748657227
182496,0.1711234152317047
182500,0.10989731550216675
182504,0.007870891131460667
182508,0.017542079091072083
182512,0.009374106302857399
182516,0.17820727825164795
182528,0.030141741037368774
182540,0.013146068900823593
182548,0.15002214908599854
182552,0.387887567281723
182556,0.11126625537872314
182560,0.11167807877063751
182576,0.0005264620995149016
182580,0.003354834858328104
182588,0.0005082652205601335
182612,0.2350005805492401
182624,0.07331760227680206
182648,0.04560089111328125
182676,0.005653458647429943
182680,0.06185706704854965
182744,0.018551712855696678
182748,0.03701554983854294
182756,0.0017501692054793239
182764,0.029990915209054947
182772,0.06437572836875916
182780,0.09841000288724899
182808,0.11467389762401581
182820,0.05968855693936348
182828,0.06640985608100891
182844,0.2160675972700119
182848,0.013771332800388336
182864,0.007763623259961605
182876,0.06442020833492279
182880,0.04814714193344116
182888,0.2275705337524414
182920,0.001083972631022334
182924,0.019124891608953476
183000,0.027737881988286972
183024,0.12519244849681854
183032,0.7471069693565369
183056,0.12608975172042847
183060,0.0866183191537857
183084,0.004471776075661182
183088,0.0005977065884508193
183140,0.24007149040699005
183160,0.03186015039682388
183164,0.05031069740653038
183200,0.001785276923328638
183212,0.012505522929131985
183232,0.0051576183177530766
183244,0.0048048305325210094
183248,0.47196510434150696
183252,0.00011714059655787423
183272,0.011386922560632229
183292,0.0008731340640224516
183308,0.3392040431499481
183320,0.2541046738624573
183332,0.003865580540150404
183336,0.003351484192535281
183340,0.016877643764019012
183360,0.007079606410115957
183364,0.2727891206741333
183376,1.5867867469787598
183392,0.04989173263311386
183412,0.011517060920596123
183453,0.0790347307920456
183465,0.070423424243927
183501,0.00729780737310648
183505,0.008856097236275673
183545,0.00015610670379828662
183577,0.0011078184470534325
183585,0.0005162563174962997
183589,0.038487277925014496
183593,0.35973164439201355
183597,0.07275424152612686
183645,0.1580989956855774
183653,0.003794755320996046
183661,0.5174751281738281
183669,0.01990612782537937
183677,0.03112838976085186
183681,0.26648634672164917
183693,0.006659592967480421
183765,0.0020010131411254406
183773,0.06415501236915588
183781,0.0032876303885132074
183789,0.00010242302960250527
183793,0.04685269296169281
183821,0.03178773447871208
183833,0.00962796714156866
183841,0.18549762666225433
183845,0.17080296576023102
183849,0.0032149283215403557
183861,0.05923484265804291
183865,0.2737937867641449
183873,0.0007566558197140694
183881,0.025388650596141815
183917,0.006609904579818249
183921,0.022899342700839043
183929,0.03292262554168701
183933,0.036088790744543076
183949,0.02171652391552925
183957,0.06669564545154572
183965,0.3025428354740143
183969,0.26232755184173584
183981,0.027155987918376923
183985,0.03645201772451401
183997,0.0018374521750956774
184001,0.5652937889099121
184041,0.016796426847577095
184053,0.008040644228458405
184065,0.0208413265645504
184085,0.00039684653165750206
184089,0.05015537887811661
184097,0.2224552184343338
184113,0.17066462337970734
184129,0.05637376382946968
184141,0.010810851119458675
184165,0.05439227446913719
184169,0.33425822854042053
184173,0.007520506624132395
184189,0.06860782206058502
184217,0.04135351628065109
184253,0.006372577976435423
184269,0.0019627546425908804
184281,0.003960824571549892
184305,0.3594019412994385
184317,0.10487313568592072
184345,0.0014245564816519618
184357,0.004419422708451748
184361,0.11076623201370239
184369,0.035520605742931366
184373,0.2503739297389984
184377,0.025886375457048416
184381,0.0037833694368600845
184385,0.2012508660554886
184393,0.002894681179895997
184417,0.021574001759290695
184437,0.02464790642261505
184453,0.015147560276091099
184485,0.05920693278312683
184505,0.0010298029519617558
184521,0.007680349517613649
184545,0.23515276610851288
184565,0.00397216621786356
184569,0.00380242639221251
184577,0.0015441501745954156
184589,0.0011090644402429461
184597,0.0066719064489007
184633,0.001285378122702241
184649,0.00524760689586401
184665,0.20636986196041107
184697,0.6180576682090759
184705,0.44294124841690063
184733,0.02802935428917408
184737,0.16567251086235046
184741,0.007888021878898144
184745,0.005458588246256113
184769,0.008466803468763828
184777,0.11204510927200317
184789,0.7923071384429932
184793,0.01567794382572174
184841,0.21174293756484985
184849,0.0008028673473745584
184885,0.3432794511318207
184893,0.3166569769382477
184905,0.00028207595460116863
184917,0.025579387322068214
184925,0.041684046387672424
184933,0.00214564916677773
184961,0.00444535817950964
184997,0.013194791972637177
185005,0.015591615810990334
185017,0.5361024737358093
185041,0.018605338409543037
185049,0.008738142438232899
185069,0.012874187901616096
185073,0.005552410148084164
185081,0.017944099381566048
185097,0.0011933357454836369
185109,0.05679649859666824
185113,1.0529605150222778
185125,0.00249070068821311
185129,0.00012393578072078526
185133,0.5305733680725098
185137,0.0010517323389649391
185149,0.0004590184544213116
185157,0.0012435649987310171
185161,0.009976224973797798
185197,0.24330371618270874
185201,0.009000449441373348
185229,0.006025854963809252
185257,0.13108424842357635
185265,0.45086565613746643
185285,0.017412379384040833
185297,0.002790137194097042
185301,1.3110119104385376
185305,0.005827281158417463
185317,0.007741997484117746
185357,0.046320609748363495
185361,0.0013546189293265343
185373,0.7405996918678284
185377,0.005932319443672895
185381,0.01244303584098816
185397,0.0036920979619026184
185405,0.16861797869205475
185421,0.0016636241925880313
185437,0.0740387812256813
185445,0.009377890266478062
185481,0.061408113688230515
185485,0.1074020117521286
185493,0.35739755630493164
185501,0.0006559382891282439
185513,0.0010438183089718223
185561,0.003312225453555584
185581,0.0019074070733040571
185589,0.01690075173974037
185633,0.9130544662475586
185637,0.005330447107553482
185641,1.673075795173645
185653,0.012221957556903362
185657,0.0020155131351202726
185661,0.06232747808098793
185669,0.015533214434981346
185693,0.0065222023986279964
185697,0.01666323095560074
185717,0.0027753119356930256
185725,0.0017725348006933928
185737,0.16712278127670288
185753,0.025550909340381622
185769,0.008858376182615757
185773,0.06428709626197815
185781,0.04608236253261566
185789,0.0019140283111482859
185805,0.08591385930776596
185809,0.38384899497032166
185813,0.05687481909990311
185825,0.014753343537449837
185829,0.01337974052876234
185837,0.00739635294303298
185841,0.007944665849208832
185861,0.0032877051271498203
185873,0.05444461107254028
185885,0.004635211545974016
185889,1.0094988346099854
185909,0.07770613580942154
185913,0.10485977679491043
185921,0.07080560177564621
185985,0.0003242853272240609
185993,0.409299373626709
185997,0.0018716719932854176
186001,0.8880001902580261
186005,0.6245090365409851
186033,0.0021849828772246838
186045,0.019950905814766884
186061,0.016641510650515556
186065,0.044945407658815384
186085,0.016378061845898628
186089,0.0619114488363266
186093,0.004398650489747524
186113,0.1794275939464569
186117,0.00164736935403198
186141,0.26334813237190247
186153,0.00036974326940253377
186185,0.06887085735797882
186197,0.02530992031097412
186225,0.21333421766757965
186229,0.08233995735645294
186257,0.4559747278690338
186269,0.03889060392975807
186277,0.16504308581352234
186289,0.021019740030169487
186309,0.024423373863101006
186313,0.7475979924201965
186317,0.18258371949195862
186321,0.04091140255331993
186357,0.016045914962887764
186365,0.031621985137462616
186373,0.031186943873763084
186377,0.0036926609463989735
186389,0.021807074546813965
186409,0.29887402057647705
186413,0.1329798847436905
186421,0.06868556886911392
186437,0.055285438895225525
186441,0.1135140061378479
186449,0.003403092734515667
186469,0.05897706747055054
186473,0.35780221223831177
186477,0.02566501498222351
186485,0.0500376857817173
186489,0.0019622361287474632
186513,0.006087372545152903
186525,0.03874516859650612
186529,0.4042484164237976
186533,0.12652833759784698
186537,0.016799353063106537
186541,0.11786410212516785
186549,0.009536569938063622
186557,0.00986818503588438
186585,0.001358869019895792
186613,0.0010699575068429112
186657,0.017745357006788254
186665,0.02626318670809269
186693,0.0026961094699800014
186713,0.0016639081295579672
186725,0.01428734790533781
186749,0.0045178355649113655
186753,0.004619888961315155
186805,0.4623117446899414
186813,9.017435513669625e-05
186821,0.14384469389915466
186837,0.19919727742671967
186841,0.39669132232666016
186849,0.001106461975723505
186861,0.014503316953778267
186865,0.0037633271422237158
186914,0.006384230684489012
186946,0.35495370626449585
186954,0.0007622974808327854
186974,0.015170074999332428
186978,0.3154241740703583
186982,0.01934681087732315
186994,0.004347865469753742
186998,0.03571325168013573
187006,0.0017167137702926993
187026,0.013808585703372955
187046,0.00025323231238871813
187058,0.032123107463121414
187062,0.07394494116306305
187082,0.0016003081109374762
187086,0.32879841327667236
187106,0.4508409798145294
187134,0.2564520537853241
187150,0.018734481185674667
187158,0.008232397958636284
187162,0.08584410697221756
187182,0.06586587429046631
187222,0.001045355573296547
187234,0.3169406056404114
187238,0.005044272169470787
187254,0.0022012414410710335
187266,0.0025174107868224382
187290,0.0010922036599367857
187306,0.11946430802345276
187322,0.15793262422084808
187330,0.06591591984033585
187362,0.01784748211503029
187386,0.4159943461418152
187406,0.0005602799938060343
187410,0.038903698325157166
187418,0.008594268932938576
187442,0.003000459633767605
187450,0.0037750457413494587
187458,0.014292671345174313
187470,0.18397480249404907
187478,0.1738763004541397
187502,0.13267099857330322
187538,0.0031464595813304186
187550,0.1417657732963562
187570,0.008976500481367111
187586,0.006159511394798756
187602,0.02130647748708725
187634,0.0060980371199548244
187642,0.056489840149879456
187654,0.046350665390491486
187666,5.760577187174931e-05
187682,0.004396885167807341
187710,0.012988263741135597
187734,0.0043196482583880424
187746,0.0009344156133010983
187750,0.0015560804167762399
187754,0.020999891683459282
187762,0.011941973119974136
187766,0.01293528825044632
187770,0.03370385244488716
187790,0.0016016523586586118
187798,0.01353742927312851
187802,0.01895809918642044
187806,0.0051723988726735115
187810,0.314109742641449
187842,0.0016785042826086283
187850,0.027199501171708107
187882,0.466747909784317
187914,0.5549080967903137
187934,0.040660567581653595
187938,0.08150338381528854
187970,0.0004882969660684466
187990,0.15802089869976044
187994,0.10948584228754044
188006,0.006842958275228739
188014,0.02692129835486412
188022,0.42895224690437317
188026,0.029385754838585854
188042,0.2834351360797882
188046,0.024821121245622635
188050,0.023932473734021187
188082,0.20192857086658478
188090,1.0351965427398682
188098,0.299633651971817
188118,0.006480209529399872
188126,0.03099234402179718
188134,0.033565811812877655
188142,0.0186797846108675
188154,0.0049215154722332954
188162,0.006309712305665016
188178,0.012913155369460583
188182,0.0018342635594308376
188222,0.2929004430770874
188258,0.0019906070083379745
188274,0.0015468192286789417
188290,0.03336204215884209
188302,0.0005720559856854379
188326,0.0169830322265625
188362,0.018798593431711197
188366,0.002941669197753072
188402,0.014761612750589848
188438,0.00820816121995449
188442,0.05860920995473862
188458,0.04429797828197479
188470,0.0022857137955725193
188482,0.0025255437940359116
188486,0.0002631692332215607
188510,0.005842358339577913
188522,0.04569731652736664
188526,0.11791288107633591
188550,0.1558791846036911
188554,0.011727006174623966
188578,0.01948896050453186
188582,0.020999891683459282
188590,0.00010796256538014859
188614,0.039265625178813934
188618,0.0074034519493579865
188622,0.045863937586545944
188646,0.01507235411554575
188650,0.0015399124240502715
188654,0.014508439227938652
188690,0.0013653375208377838
188730,0.01502886600792408
188742,0.0009003735613077879
188754,0.15437491238117218
188782,0.2368767410516739
188790,0.04778279364109039
188794,1.4431732892990112
188802,0.14098107814788818
188806,0.49017417430877686
188822,0.027752462774515152
188834,1.2579829692840576
188838,0.31722262501716614
188850,0.3811653256416321
188862,0.0025418077129870653
188902,0.1068197637796402
188954,0.2914615869522095
188966,0.08463212847709656
188974,0.6431489586830139
189010,0.21730777621269226
189026,0.06132042407989502
189042,0.0005912593333050609
189066,0.0785963386297226
189070,0.010683558881282806
189078,0.04529564827680588
189086,0.002036549150943756
189110,0.01390884444117546
189122,0.03877069428563118
189130,0.012171639129519463
189142,0.15585678815841675
189146,0.016774676740169525
189186,0.22610104084014893
189202,0.1837710291147232
189226,0.0006687892600893974
189230,0.3678723871707916
189238,0.4048093557357788
189242,0.08215311169624329
189254,0.003110994352027774
189262,0.04171182960271835
189282,0.008657483384013176
189286,0.008614183403551579
189290,0.20211172103881836
189298,0.17500461637973785
189302,0.021885037422180176
189338,0.028936713933944702
189346,0.007996479980647564
189350,0.06456223130226135
189354,0.002938693156465888
189394,0.07449832558631897
189426,0.0022706403397023678
189478,0.031416118144989014
189482,0.04992620646953583
189490,0.0006815962260589004
189502,0.0034693689085543156
189526,0.041617460548877716
189538,0.9377841949462891
189542,0.3349215090274811
189550,0.18111050128936768
189554,0.00038765836507081985
189586,0.008173709735274315
189606,0.07993454486131668
189614,0.0004464290104806423
189638,0.005381100345402956
189650,0.007000145968049765
189666,0.015604478307068348
189678,0.0010745774488896132
189682,0.0024907502811402082
189690,0.002036547288298607
189702,0.011651599779725075
189706,0.002168312668800354
189730,0.06183433160185814
189734,0.05397595465183258
189738,0.031881723552942276
189758,0.12880931794643402
189762,0.15982510149478912
189766,0.0018569397507235408
189778,0.1542903482913971
189782,0.002516202861443162
189794,0.016710776835680008
189798,0.00682474859058857
189810,0.019707635045051575
189826,0.013518773950636387
189830,0.0020036082714796066
189838,0.005450968164950609
189842,0.0030468706972897053
189862,0.02649570256471634
189870,0.002216516062617302
189874,0.9180352687835693
189882,0.11853376775979996
189886,0.0061887470073997974
189890,0.0011713728308677673
189914,0.008701613172888756
189926,0.01447993703186512
189966,0.50950688123703
189974,0.13503924012184143
190014,0.005333893001079559
190026,0.0009907641215249896
190034,0.6241672039031982
190038,0.022542931139469147
190050,0.015609055757522583
190062,0.10296725481748581
190070,0.00723276287317276
190086,0.16344553232192993
190090,0.07026372849941254
190094,0.03320248797535896
190110,0.04064228758215904
190138,0.0025655480567365885
190154,0.039438094943761826
190178,0.00025538227055221796
190182,0.0024266792461276054
190190,0.10401575267314911
190198,0.5655523538589478
190226,0.3300915062427521
190242,0.00015098015137482435
190254,0.004383368883281946
190258,0.03267531841993332
190266,0.755643367767334
190270,0.015557464212179184
190302,0.0026485768612474203
190314,0.07168348878622055
190318,6.907788338139653e-05
190322,0.7952096462249756
190326,0.0008998208213597536
190338,9.298280929215252e-06
190387,0.0583312101662159
190395,5.262738704914227e-05
190407,0.2759632468223572
190411,0.01211288757622242
190419,0.1923856884241104
190431,0.0011867225402966142
190443,0.021634535863995552
190471,0.29973387718200684
190479,0.012289739213883877
190487,0.6767125129699707
190491,0.0037148362025618553
190495,0.010433697141706944
190511,0.0036984297912567854
190527,0.0005096648819744587
190531,0.04973074793815613
190543,0.15206646919250488
190563,0.003116996493190527
190571,0.005924378987401724
190591,0.28714993596076965
190599,0.0003413885133340955
190603,0.002713510999456048
190619,0.00037487366353161633
190651,0.03717384114861488
190707,0.011735241860151291
190719,0.06764635443687439
190755,0.0022667469456791878
190839,0.011289672926068306
190855,0.011943052522838116
190871,0.07206569612026215
190875,2.1576091967290267e-05
190891,0.15225699543952942
190915,0.0035380120389163494
190927,0.0013837156584486365
190935,0.0007608864107169211
190947,0.000650024798233062
190951,0.02288213185966015
190955,0.0040141078643500805
190959,0.033427201211452484
190963,0.05556624010205269
190975,0.008467726409435272
190979,0.042266666889190674
190987,0.693333089351654
190999,0.0007201412809081376
191039,0.0019802821334451437
191043,0.3942139148712158
191051,0.03012901544570923
191059,0.014687007293105125
191083,0.23951144516468048
191095,0.07142060995101929
191111,0.38701972365379333
191115,0.014827446080744267
191123,0.04850318282842636
191139,0.009171228855848312
191143,0.005602933932095766
191151,0.03614410385489464
191155,0.2513624131679535
191167,0.01589200459420681
191187,0.5321276187896729
191199,0.004314542282372713
191207,0.002655681921169162
191255,0.01680249534547329
191271,0.29710477590560913
191287,0.0017805504612624645
191303,0.005547330714762211
191307,0.03573033958673477
191311,0.000205933945835568
191315,0.0028157492633908987
191319,0.03166697919368744
191327,0.008141305297613144
191343,0.028234899044036865
191351,0.022486750036478043
191367,0.0028302762657403946
191387,0.09645357728004456
191395,0.009985802695155144
191443,0.006994931492954493
191451,0.099330373108387
191455,0.5167388319969177
191471,0.09110476076602936
191475,0.03116731159389019
191499,0.002231322228908539
191503,0.2194833904504776
191515,0.0012320744572207332
191519,0.14848050475120544
191527,0.0016207778826355934
191539,0.004684663377702236
191547,0.2968963384628296
191551,0.353290855884552
191575,0.00027902080910280347
191607,0.012526164762675762
191611,0.044081367552280426
191627,0.03764867037534714
191651,0.022086817771196365
191667,0.012029826641082764
191679,0.004504388198256493
191683,0.17018447816371918
191687,0.0014266808284446597
191691,8.671716204844415e-05
191699,0.1349414885044098
191707,0.042315635830163956
191711,0.0008598297135904431
191715,0.0342060923576355
191719,0.04704558849334717
191755,0.09464703500270844
191799,0.019050803035497665
191803,0.0033122687600553036
191811,0.02307114377617836
191843,0.09150216728448868
191859,0.001616441528312862
191887,0.0324585884809494
191923,0.03873588517308235
191931,0.0007044317899271846
191943,0.029824964702129364
191975,0.00025239240494556725
192027,0.015554958023130894
192031,0.2480364441871643
192035,0.016336197033524513
192071,0.006583172362297773
192075,0.006937272381037474
192083,0.5770566463470459
192091,0.01266143936663866
192095,0.00969236996024847
192099,0.05934271216392517
192103,0.3779752254486084
192111,0.005915247369557619
192131,0.002335974480956793
192135,0.02839263714849949
192163,0.00067680305801332
192167,0.01528950221836567
192175,0.07078573107719421
192179,0.07114818692207336
192191,0.030588611960411072
192219,0.010522754862904549
192223,0.019176196306943893
192243,0.14883743226528168
192251,0.03943559527397156
192259,0.027457820251584053
192263,0.24831818044185638
192267,0.055815428495407104
192327,0.033881593495607376
192335,0.9623674750328064
192363,0.01297808438539505
192383,0.21998628973960876
192407,0.013726052828133106
192415,0.017604775726795197
192439,0.0005236149881966412
192459,0.025478841736912727
192463,0.1591547727584839
192479,0.05594923347234726
192491,0.1844329684972763
192499,1.1650335788726807
192519,0.28304991126060486
192527,0.17928104102611542
192539,1.103474497795105
192559,0.028703060001134872
192567,0.026881907135248184
192571,0.7735282778739929
192587,0.015151707455515862
192591,0.002733184490352869
192595,1.3539049625396729
192607,0.3386939764022827
192615,0.019968891516327858
192619,0.06544273346662521
192627,0.13771799206733704
192635,0.3278910517692566
192663,0.03479086980223656
192667,1.6534523963928223
192671,0.013286737725138664
192679,0.016767974942922592
192687,0.11969780921936035
192695,0.007601424120366573
192703,0.6288403868675232
192707,0.32197046279907227
192727,0.629988431930542
192735,0.05905463173985481
192751,0.015571428462862968
192799,0.02497892826795578
192803,0.04052065312862396
192811,0.7568215131759644
192827,0.16746053099632263
192855,0.12030181288719177
192875,0.0056279865093529224
192891,0.04379911720752716
192899,0.0004855302395299077
192927,0.4883357286453247
192935,0.287636935710907
192951,0.2803325653076172
192967,0.0003622656804509461
192975,0.002829221310093999
192983,0.016354145482182503
192995,0.18080975115299225
193003,0.06929977238178253
193007,0.042228564620018005
193019,0.03926554694771767
193023,0.43921104073524475
193047,0.03140229731798172
193051,0.05134657770395279
193055,0.4537104368209839
193095,0.1495053619146347
193111,0.014171162620186806
193119,0.05562495067715645
193127,0.007167636416852474
193151,0.28145191073417664
193155,0.2950880527496338
193171,0.3239065706729889
193191,0.014910049736499786
193203,0.14380155503749847
193215,0.005784159526228905
193227,0.05727650225162506
193231,0.03641420230269432
193243,0.21982170641422272
193247,0.05662974715232849
193267,0.13345450162887573
193271,0.008167130872607231
193283,0.005657804664224386
193287,0.0003545113140717149
193295,0.004488847218453884
193311,0.03274666517972946
193323,0.0013839708408340812
193327,0.08558523654937744
193339,0.05131136253476143
193343,0.08309163898229599
193367,0.15039190649986267
193391,0.046624042093753815
193403,0.0021260324865579605
193411,0.07022133469581604
193427,0.0014122526627033949
193431,0.6535766124725342
193455,0.9314121007919312
193459,0.0019323399756103754
193463,0.01191489677876234
193471,0.037557799369096756
193479,0.023838715627789497
193487,0.046787556260824203
193519,0.0017785975942388177
193523,0.028462305665016174
193531,0.008602522313594818
193543,0.024794671684503555
193567,0.0017029227456077933
193575,0.03936217352747917
193591,0.18483422696590424
193603,0.009270716458559036
193615,0.07384837418794632
193619,0.016410665586590767
193627,0.000836732448078692
193631,0.8097387552261353
193647,0.009143260307610035
193651,0.0009511617245152593
193663,0.005269641987979412
193675,0.05784018337726593
193687,0.15108934044837952
193703,0.0928393229842186
193715,0.006394705269485712
193719,0.019352775067090988
193723,0.0045611560344696045
193731,0.18734422326087952
193743,0.16072461009025574
193747,0.06262426823377609
193755,0.01846843585371971
193799,0.2940828204154968
193824,0.007098773494362831
193828,0.003970214165747166
193852,0.0022013583220541477
193864,0.00011198619904462248
193888,0.002532355487346649
193892,0.025012297555804253
193928,0.06952902674674988
193940,0.015428236685693264
193984,0.20943231880664825
194016,0.058067936450242996
194032,0.0011803281959146261
194036,0.04811641201376915
194052,0.04534173384308815
194068,0.0005936836823821068
194076,0.03845689073204994
194080,0.0039368742145597935
194096,0.0026335713919252157
194100,0.18421855568885803
194112,0.020529968664050102
194128,0.021623246371746063
194144,0.07483316957950592
194148,0.002875333186239004
194152,0.013200487941503525
194156,0.019042223691940308
194164,0.004475501365959644
194168,0.02171189896762371
194176,0.00555809261277318
194188,0.01654675044119358
194192,0.14989791810512543
194200,0.007007212843745947
194224,0.012848067097365856
194252,0.14943188428878784
194268,0.03945170342922211
194288,0.0010947464033961296
194312,0.37712162733078003
194320,0.0021877004764974117
194324,0.04045993834733963
194328,0.5881483554840088
194332,0.031322747468948364
194348,0.03794446587562561
194352,0.0455235056579113
194356,0.21558241546154022
194372,0.0018518290016800165
194384,0.5624926090240479
194396,0.0037171647418290377
194428,0.1766567826271057
194440,0.004432980902493
194452,0.019894255325198174
194484,1.040905475616455
194508,0.0016699667321518064
194520,0.14366894960403442
194524,0.01700456440448761
194536,0.0002619296428747475
194548,0.0011059443932026625
194588,0.0003075679996982217
194592,0.04489700496196747
194604,0.0010190410539507866
194616,0.004736495669931173
194620,0.009144729003310204
194644,0.012674037367105484
194656,0.009440334513783455
194664,0.0005472828634083271
194680,0.4922996759414673
194692,0.012739085592329502
194696,0.06421104818582535
194700,0.003420781111344695
194704,0.08514613658189774
194740,0.05954667180776596
194748,0.002806059317663312
194760,0.04041849076747894
194768,0.002355135278776288
194776,0.800599217414856
194796,0.008191094733774662
194824,0.974298894405365
194832,0.031103389337658882
194836,0.7425833344459534
194844,0.0032565610017627478
194848,0.20783552527427673
194852,0.009963689371943474
194864,0.018269741907715797
194872,0.04299858957529068
194876,0.0014226282946765423
194880,0.022105254232883453
194888,0.0012356579536572099
194892,0.000593549688346684
194940,0.1664365977048874
194948,0.07236018776893616
194952,8.94553231773898e-05
194956,0.3792182505130768
194964,0.01907697692513466
194968,0.008336893282830715
194980,0.3286669850349426
194988,0.022152330726385117
194992,1.548860788345337
194996,0.0009943509940057993
195020,0.0009808482136577368
195024,0.027466243132948875
195040,0.005790623836219311
195064,0.018622370436787605
195068,0.2575245499610901
195072,1.1611353158950806
195080,0.8963271379470825
195096,0.011021291837096214
195108,0.29533421993255615
195144,0.04667630046606064
195172,0.004041140899062157
195176,0.009424969553947449
195192,0.021332548931241035
195196,0.018587350845336914
195204,0.05824495106935501
195212,0.07430380582809448
195220,0.006085578817874193
195232,0.005980669986456633
195240,0.03204744681715965
195244,0.025173630565404892
195272,0.012403109110891819
195284,0.22708341479301453
195288,0.0016914446605369449
195300,0.014119249768555164
195304,0.0006240253569558263
195308,0.008471337147057056
195344,0.00033755216281861067
195352,0.009857348166406155
195380,0.19004765152931213
195384,0.011052579618990421
195392,0.0049215080216526985
195396,0.001983881229534745
195400,0.017807679250836372
195404,0.03418673947453499
195452,0.22330982983112335
195456,0.005594260524958372
195476,0.008387641981244087
195488,0.012249558232724667
195540,0.0012751469621434808
195620,0.22443659603595734
195624,1.2069753211108036e-05
195632,0.02728218212723732
195636,0.008487636223435402
195640,0.0747876688838005
195648,0.12764808535575867
195664,0.08081142604351044
195676,0.5881391763687134
195684,0.004742779769003391
195720,0.02437450923025608
195748,0.0005132242222316563
195752,0.04348774254322052
195768,0.2566043436527252
195784,0.02986152097582817
195788,0.012788080610334873
195796,0.662030041217804
195808,0.005350093357264996
195820,0.00801796093583107
195844,0.3374263048171997
195848,0.0013793124817311764
195852,0.035056646913290024
195856,0.004054938908666372
195860,0.0006607985123991966
195872,0.013993347063660622
195884,0.03801611810922623
195888,0.19130511581897736
195900,0.3422626852989197
195904,0.027098894119262695
195912,0.004330201540142298
195916,0.16751238703727722
195944,0.38852086663246155
195952,0.348530113697052
195956,0.005051674786955118
195960,0.20363567769527435
195972,0.18193319439888
195980,0.0029962523840367794
196004,0.005442698486149311
196024,0.06485456228256226
196036,0.7676070332527161
196044,0.0198404211550951
196048,0.07631257176399231
196052,0.010641269385814667
196056,0.0001593853230588138
196068,0.012532342225313187
196072,0.002336902776733041
196092,0.1542220413684845
196100,0.005128350108861923
196104,0.00934667605906725
196108,0.0012559675378724933
196128,0.6135437488555908
196132,0.08827197551727295
196152,0.04297930747270584
196156,0.2254663109779358
196164,0.0359012745320797
196172,0.01317214872688055
196188,0.017727147787809372
196228,0.7951863408088684
196272,0.2677392363548279
196280,0.001238835509866476
196292,0.015001572668552399
196296,0.009045586921274662
196300,0.1780264526605606
196304,0.12587058544158936
196320,0.7384551763534546
196332,0.009594064205884933
196344,0.8467229008674622
196368,0.0039637209847569466
196372,0.07025410234928131
196376,0.028706509619951248
196408,0.06576038897037506
196412,0.0837261900305748
196416,0.0038964557461440563
196452,0.017108285799622536
196456,0.0033983211033046246
196468,0.00014028209261596203
196492,0.0016645895084366202
196504,0.015934119001030922
196508,0.0036450340412557125
196536,0.0613134428858757
196596,0.01703469268977642
196600,7.885015656938776e-05
196604,0.093064084649086
196616,0.15623369812965393
196632,0.0177144818007946
196640,0.2864179015159607
196652,0.02305927686393261
196664,0.031072434037923813
196676,0.01417615171521902
196692,0.09597577899694443
196704,0.0006738760275766253
196728,0.0056076510809361935
196760,0.005082582123577595
196764,0.001270610955543816
196780,0.1024489551782608
196812,0.006618130952119827
196820,0.005159447900950909
196832,0.03863156959414482
196836,0.007751724682748318
196840,0.09420736134052277
196856,0.4139336943626404
196868,0.40192508697509766
196876,0.14139769971370697
196880,0.0014853680040687323
196900,0.025938766077160835
196904,1.021813154220581
196928,0.054700374603271484
196940,0.027743997052311897
196948,0.023832742124795914
196976,0.002461059484630823
196980,0.04985480010509491
196988,0.3497052788734436
196992,0.0006692491006106138
197012,0.1592377871274948
197028,0.02304275706410408
197040,0.0327068567276001
197048,0.008487075567245483
197092,0.02205653488636017
197096,0.1784227341413498
197104,0.06287622451782227
197108,0.12924867868423462
197112,0.09182257205247879
197116,0.010290410369634628
197124,0.001108602387830615
197128,0.07726071774959564
197132,0.07517804205417633
197148,0.00024486452457495034
197152,0.25078532099723816
197164,0.021846191957592964
197172,0.3374408781528473
197184,0.2922905385494232
197196,0.0016621772665530443
197244,0.013039483688771725
197256,0.00248927460052073
197293,0.0008501305128447711
197313,0.002028972841799259
197325,8.314796104968991e-06
197345,0.1224725991487503
197373,0.0002528381592128426
197389,2.8363101482391357
197401,0.2940375506877899
197409,0.0189069714397192
197421,0.002622046507894993
197429,6.79462100379169e-05
197449,0.00029360249754972756
197501,0.11680331081151962
197513,0.19689184427261353
197521,0.05018003657460213
197569,0.006610206328332424
197589,0.34395742416381836
197621,0.0856931060552597
197625,0.03526150435209274
197637,0.008887280710041523
197657,0.4686109125614166
197665,0.07823136448860168
197685,0.009291358292102814
197689,0.008586933836340904
197693,0.12394222617149353
197697,0.028363317251205444
197709,0.004628506489098072
197713,0.2054460048675537
197717,0.001016638707369566
197729,0.2210526317358017
197741,0.04075852409005165
197749,0.0014972476055845618
197777,0.16705748438835144
197793,0.269599974155426
197801,0.2383425235748291
197821,0.0010851874249055982
197825,0.02765842154622078
197845,0.5133152604103088
197853,0.07885786145925522
197857,0.014796176925301552
197861,0.62111496925354
197865,0.005813616327941418
197873,0.006594917271286249
197881,0.00024544307962059975
197905,0.03409719094634056
197909,0.4791422188282013
197925,0.02304844558238983
197933,0.019278882071375847
197949,0.01546531543135643
197953,0.010111541487276554
197973,0.14977297186851501
197977,0.22395102679729462
197989,0.02346973679959774
198001,0.00816910620778799
198013,0.06283126771450043
198045,0.18473052978515625
198061,0.18994103372097015
198073,0.03816087543964386
198077,0.011996711604297161
198101,0.06204146891832352
